run_id,run_name,group,method,target,seed,step,metric,value
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,75000,kl_ite,2.7657948180458445
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,80000,kl_ite,2.7437419734199016
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,85000,kl_ite,2.683085661129432
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,90000,kl_ite,2.7006364869255615
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,95000,kl_ite,2.769425453303416
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,100000,kl_ite,2.7309274131831676
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,5000,w2,0.8988832235336304
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,10000,w2,0.9177308082580566
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,15000,w2,0.902502179145813
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,20000,w2,0.9133561253547668
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,25000,w2,0.9012159705162048
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,30000,w2,0.9233893156051636
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,35000,w2,0.9131589531898499
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,40000,w2,0.897621750831604
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,45000,w2,0.9292168021202087
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,50000,w2,0.9065214395523071
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,55000,w2,0.9189082980155945
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,60000,w2,0.9067279100418091
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,65000,w2,0.9077357053756714
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,70000,w2,0.9134644269943237
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,75000,w2,0.9233243465423584
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,80000,w2,0.9026271104812622
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,85000,w2,0.9265562891960144
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,90000,w2,0.9358178377151489
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,95000,w2,0.9422167539596558
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,100000,w2,0.9252131581306458
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,5000,elbo,-196.78768920898438
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,10000,elbo,-173.15028381347656
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,15000,elbo,-164.00973510742188
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,20000,elbo,-159.19129943847656
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,25000,elbo,-175.08790588378906
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,30000,elbo,-239.28622436523438
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,35000,elbo,-175.84239196777344
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,40000,elbo,-181.412109375
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,45000,elbo,-179.29541015625
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,50000,elbo,-179.2345733642578
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,55000,elbo,-216.44290161132812
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,60000,elbo,-182.34461975097656
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,65000,elbo,-179.9727325439453
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,70000,elbo,-174.73289489746094
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,75000,elbo,-175.4322052001953
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,80000,elbo,-195.90492248535156
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,85000,elbo,-173.61305236816406
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,90000,elbo,-184.20301818847656
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,95000,elbo,-163.57977294921875
fip0f5tt,KDVI-banana-seed43,KDVI-banana,KDVI,banana,43,100000,elbo,-197.41378784179688
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,5000,kl_ite,1.3592163470591383
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,10000,kl_ite,0.7736776071215196
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,15000,kl_ite,0.5514659356142388
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,20000,kl_ite,0.33039933566886487
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,25000,kl_ite,0.2534029552026018
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,30000,kl_ite,0.13221995609474
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,35000,kl_ite,0.0422253681603222
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,40000,kl_ite,0.06310073537205363
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,45000,kl_ite,0.0321790389678976
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,50000,kl_ite,0.03549298009210129
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,55000,kl_ite,0.016581741415533514
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,60000,kl_ite,0.00959345297232892
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,65000,kl_ite,0.004859250906181655
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,70000,kl_ite,0.028773906800838238
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,75000,kl_ite,0.01375462126280767
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,80000,kl_ite,0.009067740915883438
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,85000,kl_ite,0.01608751281040645
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,90000,kl_ite,-0.0013816588557906656
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,95000,kl_ite,0.023278744450595638
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,100000,kl_ite,0.029064626468601397
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,5000,w2,1.577272653579712
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,10000,w2,0.9702793955802917
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,15000,w2,0.9078278541564941
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,20000,w2,0.510276734828949
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,25000,w2,0.5500708818435669
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,30000,w2,0.3422839641571045
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,35000,w2,0.18571354448795319
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,40000,w2,0.08709820359945297
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,45000,w2,0.11133172363042831
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,50000,w2,0.10490725189447403
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,55000,w2,0.10732570290565491
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,60000,w2,0.08982586860656738
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,65000,w2,0.09306943416595459
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,70000,w2,0.11742611229419708
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,75000,w2,0.09413108974695206
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,80000,w2,0.08387858420610428
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,85000,w2,0.10775182396173477
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,90000,w2,0.10446181893348694
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,95000,w2,0.09085163474082947
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,100000,w2,0.08820612728595734
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,5000,elbo,-2.9529824256896973
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,10000,elbo,-1.6482833623886108
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,15000,elbo,-1.1165364980697632
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,20000,elbo,-0.6863738298416138
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,25000,elbo,-0.5438178181648254
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,30000,elbo,-0.36412572860717773
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,35000,elbo,-0.2400311976671219
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,40000,elbo,-0.17364275455474854
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,45000,elbo,-0.1596321016550064
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,50000,elbo,-0.14748649299144745
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,55000,elbo,-0.14767879247665405
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,60000,elbo,-0.1471136212348938
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,65000,elbo,-0.14480222761631012
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,70000,elbo,-0.13983353972434998
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,75000,elbo,-0.1317862719297409
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,80000,elbo,-0.1413862556219101
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,85000,elbo,-0.12047577649354935
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,90000,elbo,-0.13369041681289673
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,95000,elbo,-0.13519342243671417
q4banuf1,KDVI-x_shaped-seed0,KDVI-x_shaped,KDVI,x_shaped,0,100000,elbo,-0.13847428560256958
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,5000,kl_ite,1.648237048160021
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,10000,kl_ite,0.7840456843372954
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,15000,kl_ite,0.42944047137449454
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,20000,kl_ite,0.35507284472622297
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,25000,kl_ite,0.17915159558387875
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,30000,kl_ite,0.07536318449842404
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,35000,kl_ite,0.0579473576542988
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,40000,kl_ite,0.04885446139238746
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,45000,kl_ite,0.0044067606475382114
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,50000,kl_ite,0.026158044221079903
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,55000,kl_ite,0.042161628388174784
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,60000,kl_ite,0.015601549473413358
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,65000,kl_ite,0.025752008364851045
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,70000,kl_ite,0.015319489898345317
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,75000,kl_ite,0.026640047343454033
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,80000,kl_ite,0.02117458414033065
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,85000,kl_ite,0.016783559143690802
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,90000,kl_ite,0.00901802077188996
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,95000,kl_ite,0.02928209754040778
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,100000,kl_ite,0.021789244858550286
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,5000,w2,1.865241527557373
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,10000,w2,1.1677221059799194
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,15000,w2,0.7600225210189819
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,20000,w2,1.4802300930023193
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,25000,w2,0.3903062045574188
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,30000,w2,0.2386995106935501
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,35000,w2,0.1666540652513504
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,40000,w2,0.30480295419692993
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,45000,w2,0.1157168447971344
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,50000,w2,0.08383775502443314
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,55000,w2,0.08286289125680923
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,60000,w2,0.062290824949741364
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,65000,w2,0.12426235526800156
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,70000,w2,0.09322663396596909
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,75000,w2,0.09606093913316727
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,80000,w2,0.054202329367399216
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,85000,w2,0.08492884039878845
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,90000,w2,0.07326874881982803
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,95000,w2,0.09799850732088089
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,100000,w2,0.08914387971162796
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,5000,elbo,-3.852304697036743
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,10000,elbo,-1.5232470035552979
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,15000,elbo,-0.9289301037788391
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,20000,elbo,-14.865743637084961
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,25000,elbo,-0.4512687027454376
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,30000,elbo,-0.26949676871299744
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,35000,elbo,-0.24602007865905762
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,40000,elbo,-0.3883943259716034
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,45000,elbo,-0.19990497827529907
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,50000,elbo,-0.13945192098617554
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,55000,elbo,-0.161931112408638
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,60000,elbo,-0.1467219740152359
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,65000,elbo,-0.13727930188179016
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,70000,elbo,-0.13279861211776733
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,75000,elbo,-0.14974050223827362
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,80000,elbo,-0.14087611436843872
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,85000,elbo,-0.1413736790418625
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,90000,elbo,-0.13732139766216278
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,95000,elbo,-0.12926441431045532
b3e0lb0v,KDVI-x_shaped-seed1,KDVI-x_shaped,KDVI,x_shaped,1,100000,elbo,-0.1256774365901947
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,5000,kl_ite,1.3156644505609993
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,10000,kl_ite,0.7154310762171442
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,15000,kl_ite,0.6102699456228425
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,20000,kl_ite,0.165206192030012
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,25000,kl_ite,0.14124561037801603
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,30000,kl_ite,0.07563534388119272
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,35000,kl_ite,0.10846160407273082
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,40000,kl_ite,0.06510215874499542
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,45000,kl_ite,0.02168775922491961
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,50000,kl_ite,0.028771276514875738
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,55000,kl_ite,0.020894580955501004
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,60000,kl_ite,0.026134851887707485
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,65000,kl_ite,0.010365708687284588
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,70000,kl_ite,0.013768668934257119
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,75000,kl_ite,0.012357529546338631
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,80000,kl_ite,0.0310202326177824
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,85000,kl_ite,0.034828703101568416
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,90000,kl_ite,0.02968129323523016
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,95000,kl_ite,0.01360306577736623
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,100000,kl_ite,-0.002543740357637291
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,5000,w2,1.7152183055877686
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,10000,w2,1.1173677444458008
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,15000,w2,0.9379585385322571
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,20000,w2,0.3882216811180115
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,25000,w2,0.3802325427532196
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,30000,w2,0.3152899742126465
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,35000,w2,0.2822931408882141
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,40000,w2,0.22208952903747559
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,45000,w2,0.09601219743490219
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,50000,w2,0.0804964080452919
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,55000,w2,0.11996668577194214
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,60000,w2,0.11184517294168472
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,65000,w2,0.10447368025779724
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,70000,w2,0.09885125607252121
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,75000,w2,0.10233177244663239
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,80000,w2,0.08529353141784668
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,85000,w2,0.08177893608808517
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,90000,w2,0.08162105083465576
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,95000,w2,0.08587948232889175
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,100000,w2,0.06958412379026413
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,5000,elbo,-2.154651403427124
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,10000,elbo,-1.5684866905212402
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,15000,elbo,-1.2276089191436768
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,20000,elbo,-0.40119296312332153
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,25000,elbo,-0.34032514691352844
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,30000,elbo,-0.37477999925613403
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,35000,elbo,-0.34564337134361267
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,40000,elbo,-0.22278371453285217
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,45000,elbo,-0.15556392073631287
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,50000,elbo,-0.1404944360256195
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,55000,elbo,-0.1362086832523346
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,60000,elbo,-0.13050228357315063
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,65000,elbo,-0.13423903286457062
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,70000,elbo,-0.16243384778499603
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,75000,elbo,-0.1262582242488861
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,80000,elbo,-0.12388301640748978
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,85000,elbo,-0.1422102153301239
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,90000,elbo,-0.12833045423030853
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,95000,elbo,-0.13007166981697083
pt1v6u77,KDVI-x_shaped-seed7,KDVI-x_shaped,KDVI,x_shaped,7,100000,elbo,-0.13786005973815918
