accumulator_dtype,analysis_fingerprint,cell_key,checkpoint_dir,completed_at,device,diagnostic_aisivi_z_chunk_size,diagnostic_hmc_acceptance_rate,diagnostic_hmc_burn_in_steps,diagnostic_hmc_divergence_fraction,diagnostic_hmc_epsilon_rhat_max,diagnostic_hmc_epsilon_rhat_median,diagnostic_hmc_epsilon_rhat_nonfinite_fraction,diagnostic_hmc_epsilon_rhat_p95,diagnostic_hmc_final_step_size_median,diagnostic_hmc_final_step_size_p05,diagnostic_hmc_final_step_size_p95,diagnostic_hmc_leapfrog_steps,diagnostic_hmc_mean_squared_jump_distance,diagnostic_hmc_num_chains,diagnostic_hmc_post_burn_acceptance_min,diagnostic_hmc_post_burn_acceptance_rate,diagnostic_hmc_samples_per_chain,diagnostic_hmc_score_rhat_max,diagnostic_hmc_score_rhat_median,diagnostic_hmc_score_rhat_nonfinite_fraction,diagnostic_hmc_score_rhat_p95,diagnostic_hmc_thinning,diagnostic_hmc_total_samples,diagnostic_importance_clipped_fraction,diagnostic_importance_ess_mean,diagnostic_importance_ess_min,diagnostic_native_auxiliary_samples,diagnostic_nonfinite_reverse_parameter_tensors,epoch,forward_batch_size,forward_seed,gpu_name,method,method_error,method_l2,method_l2_z_sd,method_relative_l2,method_runtime_sec,method_score_sq_norm,method_seed,method_status,method_target_l2,progress,reference_estimator,reference_internal_l2,reference_mean_mcse_l2,reference_mean_score_sq_norm,reference_num_chains,reference_quality_issues,reference_quality_status,reference_repeats,reference_replication_unit,reference_runtime_sec,reference_samples_per_chain,reference_seed,reference_target_l2,reference_total_samples,run_id,seed,target,target_score_sq_norm,total_runtime_sec
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed50_sivi_8_gaussians|SIVI|8_gaussians|50|10000,results/default_config_grid/SIVI/8_gaussians/20260502_111136/checkpoints/epoch_10000,2026-07-27T19:16:46.193745+00:00,cuda,,0.9963098876953125,1000,0.0,3.321670442201822,1.0076193354879293,0.0,1.1891824589954865,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.047890048278085,20,0.9620000000000001,0.9960096289062501,5000,1.376613157704955,1.001096540949456,0.0,1.060348561501303,1,100000,,,,4097,,10000,1024,1225012352,NVIDIA GeForce RTX 3090,SIVI,,1.0053192714585055,7.731632027775296,0.14633428481531122,0.0037160366773605347,6.001202270676246,976255612,ok,4.346829211688321,1.0,posterior_hmc,0.31950024449518344,0.01681580234185176,6.870018688561747,20,[],pass,20,hmc_chain,534.393368549645,5000,381382394,4.800385593942414,100000,seed50_sivi_8_gaussians,50,8_gaussians,10.68635576322107,534.3970845863223
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed42_uivi_8_gaussians|UIVI|8_gaussians|42|2000,results/default_config_grid/UIVI/8_gaussians/20260428_043837/checkpoints/epoch_2000,2026-07-27T18:58:38.828535+00:00,cuda,,0.9993725179036457,1000,0.0,1.8011172820139516,1.0091747106628022,0.0,1.2182876855219873,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.062113978557500005,20,0.9976,0.9993333203125001,5000,1.0641444707145613,1.0004763922472828,0.0,1.0059062753057304,1,100000,,,,5,,2000,1024,1847560492,NVIDIA GeForce RTX 3090,UIVI,,1.160896046550143,1.806963910285918,1.0355053359175976,0.2801247909665108,2.3532319182257853,1250224544,ok,17.65766319329972,0.2,posterior_hmc,0.004630071201957009,0.0002436879579977373,1.121091322548746,20,[],pass,20,hmc_chain,542.797886967659,5000,1317139451,16.900867649778718,100000,seed42_uivi_8_gaussians,42,8_gaussians,23.12383255921189,543.0780117586255
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed42_uivi_8_gaussians|UIVI|8_gaussians|42|4000,results/default_config_grid/UIVI/8_gaussians/20260428_043837/checkpoints/epoch_4000,2026-07-27T19:07:24.500416+00:00,cuda,,0.9993307047526042,1000,0.0,2.5172995250405417,1.0083348073570135,0.0,1.015424033346109,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.06082015579977136,20,0.995,0.9992860644531251,5000,1.015617805511354,1.0002233972714314,0.0,1.0049925402624622,1,100000,,,,5,,4000,1024,447923968,NVIDIA GeForce RTX 3090,UIVI,,1.3453093467280155,2.0630738490066283,0.6938714645345553,0.2198675274848938,3.346351767534182,866773384,ok,14.2689703397282,0.4,posterior_hmc,0.0030632879017817426,0.00016122567904114436,1.938845183135526,20,[],pass,20,hmc_chain,525.4279896393418,5000,515235582,12.780585729248127,100000,seed42_uivi_8_gaussians,42,8_gaussians,18.792383150362955,525.6478571668267
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed42_uivi_8_gaussians|UIVI|8_gaussians|42|6000,results/default_config_grid/UIVI/8_gaussians/20260428_043837/checkpoints/epoch_6000,2026-07-27T19:16:05.446481+00:00,cuda,,0.9992590657552083,1000,0.0,1.0655779747416456,1.0090750889949944,0.0,1.015778947284577,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.06039283335465735,20,0.9934000000000001,0.9992070117187499,5000,1.0104473414134485,1.0000516947406375,0.0,1.0030361794843612,1,100000,,,,5,,6000,1024,1212031446,NVIDIA GeForce RTX 3090,UIVI,,1.6981599597297419,2.9250728478308954,0.6008457203961822,0.21245352923870087,4.422371214842673,79957772,ok,13.12022516163628,0.6,posterior_hmc,0.0017141533721450088,9.021859853394782e-05,2.8262828577858867,20,[],pass,20,hmc_chain,520.7128956690431,5000,438126421,11.221938150691374,100000,seed42_uivi_8_gaussians,42,8_gaussians,16.532870837154913,520.9253491982818
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed42_uivi_8_gaussians|UIVI|8_gaussians|42|8000,results/default_config_grid/UIVI/8_gaussians/20260428_043837/checkpoints/epoch_8000,2026-07-27T19:24:29.366590+00:00,cuda,,0.9992635579427083,1000,0.0,1.0770521264080952,1.0089056391010445,0.0,1.0150266377747874,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.06021879568728459,20,0.9932000000000001,0.999211591796875,5000,1.193305053148442,1.000041697341311,0.0,1.003590862343268,1,100000,,,,5,,8000,1024,1535925192,NVIDIA GeForce RTX 3090,UIVI,,1.7008688752907508,2.8655253209083837,0.5634135122132007,0.31820132583379745,4.698369135722871,1495995559,ok,12.728848416592214,0.8,posterior_hmc,0.004713699195632811,0.00024808943134909533,3.018864188417133,20,[],pass,20,hmc_chain,503.581876039505,5000,1007738929,11.048079983636118,100000,seed42_uivi_8_gaussians,42,8_gaussians,15.800696106727255,503.9000773653388
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed42_uivi_8_gaussians|UIVI|8_gaussians|42|10000,results/default_config_grid/UIVI/8_gaussians/20260428_043837/checkpoints/epoch_10000,2026-07-27T19:32:39.382112+00:00,cuda,,0.9992519042968748,1000,0.0,1.0221634835576063,1.0088006470091366,0.0,1.0151781085136597,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.05997293993024316,20,0.9926,0.9992002539062501,5000,1.1083545756166457,1.0000161735920654,0.0,1.0025655058901988,1,100000,,,,5,,10000,1024,1302702972,NVIDIA GeForce RTX 3090,UIVI,,1.7044669365578662,3.365213681486131,0.5841224899434219,0.22159618139266968,4.826922961447482,172090130,ok,11.870916266655604,1.0,posterior_hmc,0.0018255379405909004,9.608094424162634e-05,2.917995738741306,20,[],pass,20,hmc_chain,489.77557917684317,5000,1461584364,10.826500469740933,100000,seed42_uivi_8_gaussians,42,8_gaussians,15.541609502139533,489.99717535823584
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed43_uivi_8_gaussians|UIVI|8_gaussians|43|2000,results/default_config_grid/UIVI/8_gaussians/20260428_070030/checkpoints/epoch_2000,2026-07-27T18:59:02.953501+00:00,cuda,,0.9994582031249998,1000,0.0,3.632435247839025,1.0059838832067174,0.0,1.2793485498158323,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.06411758797160914,20,0.9974000000000001,0.999419169921875,5000,1.1331757219030083,1.0004306992976966,0.0,1.0067961459070898,1,100000,,,,5,,2000,1024,1442574734,NVIDIA GeForce RTX 3090,UIVI,,1.4632408205042153,2.0776550611886764,1.1867514931488155,0.2450934574007988,2.6433361765946204,494169820,ok,20.930970754875823,0.2,posterior_hmc,0.00687997896729123,0.0003621041561732226,1.232979970070894,20,[],pass,20,hmc_chain,588.9128966331482,5000,1104044369,19.928048703919455,100000,seed43_uivi_8_gaussians,43,8_gaussians,26.248322197365493,589.157990090549
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed43_uivi_8_gaussians|UIVI|8_gaussians|43|4000,results/default_config_grid/UIVI/8_gaussians/20260428_070030/checkpoints/epoch_4000,2026-07-27T19:08:44.279828+00:00,cuda,,0.9994096354166667,1000,0.0,2.784204504682969,1.0057455063163567,0.0,1.2438130333443695,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.0629680112251022,20,0.9972000000000001,0.9993680175781251,5000,1.0556119501380554,1.0003377485717082,0.0,1.0044412785413734,1,100000,,,,5,,4000,1024,1284113687,NVIDIA GeForce RTX 3090,UIVI,,2.6725171498681513,5.901884828067821,1.1496849288611326,0.2682970389723778,5.2032054164329455,744068324,ok,15.883696524784561,0.4,posterior_hmc,0.010980064748158401,0.0005778981446399158,2.324564828831428,20,[],pass,20,hmc_chain,581.0378164947033,5000,902137989,13.426155410631718,100000,seed43_uivi_8_gaussians,43,8_gaussians,19.413383743983896,581.3061135336757
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed43_uivi_8_gaussians|UIVI|8_gaussians|43|6000,results/default_config_grid/UIVI/8_gaussians/20260428_070030/checkpoints/epoch_6000,2026-07-27T19:18:18.535669+00:00,cuda,,0.9993916585286459,1000,0.0,1.9923351899348667,1.0052632726812036,0.0,1.207238197029219,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.06246828767623946,20,0.9968,0.9993493652343752,5000,1.1394273893434312,1.0003085522381858,0.0,1.008506084957695,1,100000,,,,5,,6000,1024,1438166872,NVIDIA GeForce RTX 3090,UIVI,,2.5608639120377434,4.865980792346458,1.0239549070361118,0.28670784085989,5.017755246979017,804797165,ok,13.593312035621924,0.6,posterior_hmc,0.01877906000489811,0.0009883715792051637,2.5009537963446955,20,[],pass,20,hmc_chain,573.9490434154868,5000,1464623391,11.32494377301513,100000,seed43_uivi_8_gaussians,43,8_gaussians,17.26319237888372,574.2357512563467
torch.float64,2039e966ba63fbe9d2360f0767265fd6137a714705926dfba2820054c9009b84,seed43_uivi_8_gaussians|UIVI|8_gaussians|43|8000,results/default_config_grid/UIVI/8_gaussians/20260428_070030/checkpoints/epoch_8000,2026-07-27T19:27:50.082429+00:00,cuda,,0.9993225341796876,1000,0.0,1.785933763059591,1.0050359795411092,0.0,1.1885225622373339,0.009999999776482582,0.009999999776482582,0.009999999776482582,20,0.06155619845103908,20,0.9958,0.9992741406250002,5000,1.1867131799324693,1.000275651148453,0.0,1.0062516971910191,1,100000,,,,5,,8000,1024,45095354,NVIDIA GeForce RTX 3090,UIVI,,2.896298999565163,5.520611939522403,0.9835844389846792,0.26764071732759476,5.846975614188857,1170148572,ok,12.912521802339466,0.8,posterior_hmc,0.025172424526390208,0.0013248644487573794,2.944636865702058,20,[],pass,20,hmc_chain,571.2601879015565,5000,1024811540,9.994650755153081,100000,seed43_uivi_8_gaussians,43,8_gaussians,15.540282209150206,571.5278286188841
