run_id,run_name,group,method,target,seed,metric,value
fx3gca0z,DSIVI-8_gaussians-seed46,DSIVI-8_gaussians,DSIVI,8_gaussians,46,elbo,-1.2256073951721191
8qao21st,DSIVI-8_gaussians-seed47,DSIVI-8_gaussians,DSIVI,8_gaussians,47,kl_ite,0.4054164734814342
8qao21st,DSIVI-8_gaussians-seed47,DSIVI-8_gaussians,DSIVI,8_gaussians,47,w2,0.6263957619667053
8qao21st,DSIVI-8_gaussians-seed47,DSIVI-8_gaussians,DSIVI,8_gaussians,47,elbo,-0.5139628052711487
p56pbrcm,DSIVI-8_gaussians-seed48,DSIVI-8_gaussians,DSIVI,8_gaussians,48,kl_ite,0.33381949666002514
p56pbrcm,DSIVI-8_gaussians-seed48,DSIVI-8_gaussians,DSIVI,8_gaussians,48,w2,0.2752647399902344
p56pbrcm,DSIVI-8_gaussians-seed48,DSIVI-8_gaussians,DSIVI,8_gaussians,48,elbo,-0.5653420686721802
ogz9src8,KDVI-8_gaussians_small-seed0,KDVI-8_gaussians_small,KDVI,8_gaussians_small,0,kl_ite,0.067510706625267
ogz9src8,KDVI-8_gaussians_small-seed0,KDVI-8_gaussians_small,KDVI,8_gaussians_small,0,w2,0.13139285147190094
ogz9src8,KDVI-8_gaussians_small-seed0,KDVI-8_gaussians_small,KDVI,8_gaussians_small,0,elbo,-0.16069692373275757
8cqab2up,KDVI-8_gaussians_small-seed1,KDVI-8_gaussians_small,KDVI,8_gaussians_small,1,kl_ite,0.06691491008178102
8cqab2up,KDVI-8_gaussians_small-seed1,KDVI-8_gaussians_small,KDVI,8_gaussians_small,1,w2,0.11309293657541276
8cqab2up,KDVI-8_gaussians_small-seed1,KDVI-8_gaussians_small,KDVI,8_gaussians_small,1,elbo,-0.12053659558296204
p32lgu6q,KDVI-8_gaussians_small-seed7,KDVI-8_gaussians_small,KDVI,8_gaussians_small,7,kl_ite,0.05463678696148802
p32lgu6q,KDVI-8_gaussians_small-seed7,KDVI-8_gaussians_small,KDVI,8_gaussians_small,7,w2,0.08497212827205658
p32lgu6q,KDVI-8_gaussians_small-seed7,KDVI-8_gaussians_small,KDVI,8_gaussians_small,7,elbo,-0.1028222143650055
qqf0eoem,KDVI-8_gaussians_small-seed42,KDVI-8_gaussians_small,KDVI,8_gaussians_small,42,kl_ite,0.05646687750525514
qqf0eoem,KDVI-8_gaussians_small-seed42,KDVI-8_gaussians_small,KDVI,8_gaussians_small,42,w2,0.13350912928581238
qqf0eoem,KDVI-8_gaussians_small-seed42,KDVI-8_gaussians_small,KDVI,8_gaussians_small,42,elbo,-0.1293419897556305
1b6z7zm3,KDVI-8_gaussians_small-seed43,KDVI-8_gaussians_small,KDVI,8_gaussians_small,43,kl_ite,0.0423224392647035
1b6z7zm3,KDVI-8_gaussians_small-seed43,KDVI-8_gaussians_small,KDVI,8_gaussians_small,43,w2,0.06459654122591019
1b6z7zm3,KDVI-8_gaussians_small-seed43,KDVI-8_gaussians_small,KDVI,8_gaussians_small,43,elbo,-0.144441157579422
nqujy651,KDVI-8_gaussians_small-seed44,KDVI-8_gaussians_small,KDVI,8_gaussians_small,44,kl_ite,0.0686745143058004
nqujy651,KDVI-8_gaussians_small-seed44,KDVI-8_gaussians_small,KDVI,8_gaussians_small,44,w2,0.14437414705753326
nqujy651,KDVI-8_gaussians_small-seed44,KDVI-8_gaussians_small,KDVI,8_gaussians_small,44,elbo,-0.16344806551933289
8bpingq9,KDVI-8_gaussians_small-seed45,KDVI-8_gaussians_small,KDVI,8_gaussians_small,45,kl_ite,0.08427911035728883
8bpingq9,KDVI-8_gaussians_small-seed45,KDVI-8_gaussians_small,KDVI,8_gaussians_small,45,w2,0.12933847308158877
8bpingq9,KDVI-8_gaussians_small-seed45,KDVI-8_gaussians_small,KDVI,8_gaussians_small,45,elbo,-0.16806897521018982
71jwx4zs,KDVI-8_gaussians_small-seed46,KDVI-8_gaussians_small,KDVI,8_gaussians_small,46,kl_ite,1.1868857227613143
71jwx4zs,KDVI-8_gaussians_small-seed46,KDVI-8_gaussians_small,KDVI,8_gaussians_small,46,w2,0.3880935609340668
71jwx4zs,KDVI-8_gaussians_small-seed46,KDVI-8_gaussians_small,KDVI,8_gaussians_small,46,elbo,-2.0599491596221924
ejr7dcvo,KDVI-8_gaussians_small-seed47,KDVI-8_gaussians_small,KDVI,8_gaussians_small,47,kl_ite,0.040288142049367
ejr7dcvo,KDVI-8_gaussians_small-seed47,KDVI-8_gaussians_small,KDVI,8_gaussians_small,47,w2,0.07907500118017197
ejr7dcvo,KDVI-8_gaussians_small-seed47,KDVI-8_gaussians_small,KDVI,8_gaussians_small,47,elbo,-0.11210230737924576
6gym8thx,KDVI-8_gaussians_small-seed48,KDVI-8_gaussians_small,KDVI,8_gaussians_small,48,kl_ite,0.054392015745277245
6gym8thx,KDVI-8_gaussians_small-seed48,KDVI-8_gaussians_small,KDVI,8_gaussians_small,48,w2,0.10932256281375884
6gym8thx,KDVI-8_gaussians_small-seed48,KDVI-8_gaussians_small,KDVI,8_gaussians_small,48,elbo,-0.1234963834285736
7e363v85,DSIVI-8_gaussians_small-seed0,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,0,kl_ite,0.4396910350637528
7e363v85,DSIVI-8_gaussians_small-seed0,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,0,w2,0.21894873678684235
7e363v85,DSIVI-8_gaussians_small-seed0,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,0,elbo,-0.6480047106742859
683qr1rx,DSIVI-8_gaussians_small-seed1,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,1,kl_ite,0.5378042966484685
683qr1rx,DSIVI-8_gaussians_small-seed1,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,1,w2,0.27151209115982056
683qr1rx,DSIVI-8_gaussians_small-seed1,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,1,elbo,-0.7160130143165588
21wwgk6q,DSIVI-8_gaussians_small-seed7,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,7,kl_ite,0.7468732419745258
21wwgk6q,DSIVI-8_gaussians_small-seed7,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,7,w2,0.2998814582824707
21wwgk6q,DSIVI-8_gaussians_small-seed7,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,7,elbo,-0.9309667944908142
nilj53ff,DSIVI-8_gaussians_small-seed42,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,42,kl_ite,0.5425269887049982
nilj53ff,DSIVI-8_gaussians_small-seed42,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,42,w2,0.2016970068216324
nilj53ff,DSIVI-8_gaussians_small-seed42,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,42,elbo,-0.7193938493728638
yckjtnc3,DSIVI-8_gaussians_small-seed43,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,43,kl_ite,0.9850129206462832
yckjtnc3,DSIVI-8_gaussians_small-seed43,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,43,w2,0.2244323194026947
yckjtnc3,DSIVI-8_gaussians_small-seed43,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,43,elbo,-1.1841833591461182
w24srlu0,DSIVI-8_gaussians_small-seed44,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,44,kl_ite,0.7764918311689867
w24srlu0,DSIVI-8_gaussians_small-seed44,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,44,w2,0.3193505108356476
w24srlu0,DSIVI-8_gaussians_small-seed44,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,44,elbo,-0.9642696976661682
q1s0k0tj,DSIVI-8_gaussians_small-seed45,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,45,kl_ite,0.5230226459632401
q1s0k0tj,DSIVI-8_gaussians_small-seed45,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,45,w2,0.23482710123062137
q1s0k0tj,DSIVI-8_gaussians_small-seed45,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,45,elbo,-0.7277600169181824
lekqdttg,DSIVI-8_gaussians_small-seed46,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,46,kl_ite,0.6664604927433985
lekqdttg,DSIVI-8_gaussians_small-seed46,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,46,w2,0.27661776542663574
lekqdttg,DSIVI-8_gaussians_small-seed46,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,46,elbo,-0.8629775047302246
ikfthhss,DSIVI-8_gaussians_small-seed47,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,47,kl_ite,0.5934557041043317
ikfthhss,DSIVI-8_gaussians_small-seed47,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,47,w2,0.16028089821338654
ikfthhss,DSIVI-8_gaussians_small-seed47,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,47,elbo,-0.770078182220459
6t8rbqgh,DSIVI-8_gaussians_small-seed48,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,48,kl_ite,0.6379543522646
6t8rbqgh,DSIVI-8_gaussians_small-seed48,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,48,w2,0.20260049402713776
6t8rbqgh,DSIVI-8_gaussians_small-seed48,DSIVI-8_gaussians_small,DSIVI,8_gaussians_small,48,elbo,-0.8772248029708862
n87vjezp,KDVI-student_uc-seed0,KDVI-student_uc,KDVI,student_uc,0,kl_ite,0.01904172034115762
n87vjezp,KDVI-student_uc-seed0,KDVI-student_uc,KDVI,student_uc,0,w2,0.5692919492721558
n87vjezp,KDVI-student_uc-seed0,KDVI-student_uc,KDVI,student_uc,0,elbo,-2.693667411804199
v02clznp,KDVI-student_uc-seed1,KDVI-student_uc,KDVI,student_uc,1,kl_ite,0.02566224541704132
v02clznp,KDVI-student_uc-seed1,KDVI-student_uc,KDVI,student_uc,1,w2,0.5771902799606323
v02clznp,KDVI-student_uc-seed1,KDVI-student_uc,KDVI,student_uc,1,elbo,-2.695101022720337
6tq3cgx0,KDVI-student_uc-seed7,KDVI-student_uc,KDVI,student_uc,7,kl_ite,0.01886838677689798
6tq3cgx0,KDVI-student_uc-seed7,KDVI-student_uc,KDVI,student_uc,7,w2,0.5838445425033569
6tq3cgx0,KDVI-student_uc-seed7,KDVI-student_uc,KDVI,student_uc,7,elbo,-2.6979241371154785
yd5kxs42,KDVI-student_uc-seed42,KDVI-student_uc,KDVI,student_uc,42,kl_ite,0.011515550737479912
yd5kxs42,KDVI-student_uc-seed42,KDVI-student_uc,KDVI,student_uc,42,w2,0.5871871709823608
yd5kxs42,KDVI-student_uc-seed42,KDVI-student_uc,KDVI,student_uc,42,elbo,-2.702826023101806
gchpqnnu,KDVI-student_uc-seed43,KDVI-student_uc,KDVI,student_uc,43,kl_ite,0.02756158350737791
gchpqnnu,KDVI-student_uc-seed43,KDVI-student_uc,KDVI,student_uc,43,w2,0.6075543761253357
gchpqnnu,KDVI-student_uc-seed43,KDVI-student_uc,KDVI,student_uc,43,elbo,-2.690720558166504
hrtpeqnm,KDVI-student_uc-seed44,KDVI-student_uc,KDVI,student_uc,44,kl_ite,0.014107054622767026
hrtpeqnm,KDVI-student_uc-seed44,KDVI-student_uc,KDVI,student_uc,44,w2,0.5795207023620605
hrtpeqnm,KDVI-student_uc-seed44,KDVI-student_uc,KDVI,student_uc,44,elbo,-2.695356607437134
ybmvlhz1,KDVI-student_uc-seed45,KDVI-student_uc,KDVI,student_uc,45,kl_ite,0.008730229170423454
ybmvlhz1,KDVI-student_uc-seed45,KDVI-student_uc,KDVI,student_uc,45,w2,0.5958511829376221
ybmvlhz1,KDVI-student_uc-seed45,KDVI-student_uc,KDVI,student_uc,45,elbo,-2.702751636505127
0vtr66i2,KDVI-student_uc-seed46,KDVI-student_uc,KDVI,student_uc,46,kl_ite,0.0233224955896376
0vtr66i2,KDVI-student_uc-seed46,KDVI-student_uc,KDVI,student_uc,46,w2,0.6118782758712769
0vtr66i2,KDVI-student_uc-seed46,KDVI-student_uc,KDVI,student_uc,46,elbo,-2.699284553527832
08ms6jyd,KDVI-student_uc-seed47,KDVI-student_uc,KDVI,student_uc,47,kl_ite,0.021025719960492375
08ms6jyd,KDVI-student_uc-seed47,KDVI-student_uc,KDVI,student_uc,47,w2,0.5778734683990479
08ms6jyd,KDVI-student_uc-seed47,KDVI-student_uc,KDVI,student_uc,47,elbo,-2.6996371746063232
1dednn75,KDVI-student_uc-seed48,KDVI-student_uc,KDVI,student_uc,48,kl_ite,0.03054516685417731
1dednn75,KDVI-student_uc-seed48,KDVI-student_uc,KDVI,student_uc,48,w2,0.5872132182121277
1dednn75,KDVI-student_uc-seed48,KDVI-student_uc,KDVI,student_uc,48,elbo,-2.70139479637146
soewageo,DSIVI-student_uc-seed0,DSIVI-student_uc,DSIVI,student_uc,0,kl_ite,0.00029122073424590146
soewageo,DSIVI-student_uc-seed0,DSIVI-student_uc,DSIVI,student_uc,0,w2,0.5514199733734131
soewageo,DSIVI-student_uc-seed0,DSIVI-student_uc,DSIVI,student_uc,0,elbo,-2.6851730346679688
a3a2uhjh,DSIVI-student_uc-seed1,DSIVI-student_uc,DSIVI,student_uc,1,kl_ite,-0.010952066838875094
a3a2uhjh,DSIVI-student_uc-seed1,DSIVI-student_uc,DSIVI,student_uc,1,w2,0.5569345355033875
a3a2uhjh,DSIVI-student_uc-seed1,DSIVI-student_uc,DSIVI,student_uc,1,elbo,-2.6803107261657715
53cxwk48,DSIVI-student_uc-seed7,DSIVI-student_uc,DSIVI,student_uc,7,kl_ite,0.005367887503278531
53cxwk48,DSIVI-student_uc-seed7,DSIVI-student_uc,DSIVI,student_uc,7,w2,0.5463814735412598
53cxwk48,DSIVI-student_uc-seed7,DSIVI-student_uc,DSIVI,student_uc,7,elbo,-2.6844465732574463
nxg4d2e8,DSIVI-student_uc-seed42,DSIVI-student_uc,DSIVI,student_uc,42,kl_ite,0.0022662060000684155
nxg4d2e8,DSIVI-student_uc-seed42,DSIVI-student_uc,DSIVI,student_uc,42,w2,0.5564087629318237
nxg4d2e8,DSIVI-student_uc-seed42,DSIVI-student_uc,DSIVI,student_uc,42,elbo,-2.6796159744262695
voh9q4fg,DSIVI-student_uc-seed43,DSIVI-student_uc,DSIVI,student_uc,43,kl_ite,0.033039234668635765
voh9q4fg,DSIVI-student_uc-seed43,DSIVI-student_uc,DSIVI,student_uc,43,w2,0.5644798278808594
voh9q4fg,DSIVI-student_uc-seed43,DSIVI-student_uc,DSIVI,student_uc,43,elbo,-2.6960623264312744
9jud79o8,DSIVI-student_uc-seed44,DSIVI-student_uc,DSIVI,student_uc,44,kl_ite,0.011117923882080952
9jud79o8,DSIVI-student_uc-seed44,DSIVI-student_uc,DSIVI,student_uc,44,w2,0.5554556846618652
9jud79o8,DSIVI-student_uc-seed44,DSIVI-student_uc,DSIVI,student_uc,44,elbo,-2.6864540576934814
iol2i4ln,DSIVI-student_uc-seed45,DSIVI-student_uc,DSIVI,student_uc,45,kl_ite,0.0006496750324415417
iol2i4ln,DSIVI-student_uc-seed45,DSIVI-student_uc,DSIVI,student_uc,45,w2,0.5596303343772888
iol2i4ln,DSIVI-student_uc-seed45,DSIVI-student_uc,DSIVI,student_uc,45,elbo,-2.6963951587677
zz4ixw8v,DSIVI-student_uc-seed46,DSIVI-student_uc,DSIVI,student_uc,46,kl_ite,0.00870718695018627
zz4ixw8v,DSIVI-student_uc-seed46,DSIVI-student_uc,DSIVI,student_uc,46,w2,0.5359527468681335
zz4ixw8v,DSIVI-student_uc-seed46,DSIVI-student_uc,DSIVI,student_uc,46,elbo,-2.6845219135284424
hpda7u29,DSIVI-student_uc-seed47,DSIVI-student_uc,DSIVI,student_uc,47,kl_ite,0.02251636717738131
hpda7u29,DSIVI-student_uc-seed47,DSIVI-student_uc,DSIVI,student_uc,47,w2,0.5790185928344727
hpda7u29,DSIVI-student_uc-seed47,DSIVI-student_uc,DSIVI,student_uc,47,elbo,-2.694385051727295
ve4gstje,DSIVI-student_uc-seed48,DSIVI-student_uc,DSIVI,student_uc,48,kl_ite,0.01103362337266307
ve4gstje,DSIVI-student_uc-seed48,DSIVI-student_uc,DSIVI,student_uc,48,w2,0.559643030166626
ve4gstje,DSIVI-student_uc-seed48,DSIVI-student_uc,DSIVI,student_uc,48,elbo,-2.683457851409912
rwat2uf8,KDVI-Langevin_post-seed0,KDVI-Langevin_post,KDVI,Langevin_post,0,w2,0.01214300375431776
rwat2uf8,KDVI-Langevin_post-seed0,KDVI-Langevin_post,KDVI,Langevin_post,0,elbo,-190.80709838867188
rwat2uf8,KDVI-Langevin_post-seed0,KDVI-Langevin_post,KDVI,Langevin_post,0,kde_expected_log_marginal,74.7281723022461
malbpjzp,KDVI-Langevin_post-seed1,KDVI-Langevin_post,KDVI,Langevin_post,1,w2,0.01202656701207161
malbpjzp,KDVI-Langevin_post-seed1,KDVI-Langevin_post,KDVI,Langevin_post,1,elbo,-190.70346069335935
malbpjzp,KDVI-Langevin_post-seed1,KDVI-Langevin_post,KDVI,Langevin_post,1,kde_expected_log_marginal,74.75153350830078
xbe7beum,KDVI-Langevin_post-seed7,KDVI-Langevin_post,KDVI,Langevin_post,7,w2,0.011941739358007908
xbe7beum,KDVI-Langevin_post-seed7,KDVI-Langevin_post,KDVI,Langevin_post,7,elbo,-190.85595703125
xbe7beum,KDVI-Langevin_post-seed7,KDVI-Langevin_post,KDVI,Langevin_post,7,kde_expected_log_marginal,74.71791076660156
1e4zb2o4,KDVI-Langevin_post-seed42,KDVI-Langevin_post,KDVI,Langevin_post,42,w2,0.011779900640249252
1e4zb2o4,KDVI-Langevin_post-seed42,KDVI-Langevin_post,KDVI,Langevin_post,42,elbo,-190.71295166015625
1e4zb2o4,KDVI-Langevin_post-seed42,KDVI-Langevin_post,KDVI,Langevin_post,42,kde_expected_log_marginal,74.75577545166016
jklp1eu9,KDVI-Langevin_post-seed43,KDVI-Langevin_post,KDVI,Langevin_post,43,w2,0.011707110330462456
jklp1eu9,KDVI-Langevin_post-seed43,KDVI-Langevin_post,KDVI,Langevin_post,43,elbo,-191.0179901123047
jklp1eu9,KDVI-Langevin_post-seed43,KDVI-Langevin_post,KDVI,Langevin_post,43,kde_expected_log_marginal,74.754638671875
tk16lgu3,KDVI-Langevin_post-seed44,KDVI-Langevin_post,KDVI,Langevin_post,44,w2,0.011871665716171265
tk16lgu3,KDVI-Langevin_post-seed44,KDVI-Langevin_post,KDVI,Langevin_post,44,elbo,-190.80224609375
tk16lgu3,KDVI-Langevin_post-seed44,KDVI-Langevin_post,KDVI,Langevin_post,44,kde_expected_log_marginal,74.75190734863281
a44oc3zr,KDVI-Langevin_post-seed45,KDVI-Langevin_post,KDVI,Langevin_post,45,w2,0.012129447422921658
a44oc3zr,KDVI-Langevin_post-seed45,KDVI-Langevin_post,KDVI,Langevin_post,45,elbo,-190.5817413330078
a44oc3zr,KDVI-Langevin_post-seed45,KDVI-Langevin_post,KDVI,Langevin_post,45,kde_expected_log_marginal,74.7622299194336
w9ump8n2,KDVI-Langevin_post-seed46,KDVI-Langevin_post,KDVI,Langevin_post,46,w2,0.01202280167490244
w9ump8n2,KDVI-Langevin_post-seed46,KDVI-Langevin_post,KDVI,Langevin_post,46,elbo,-190.73106384277344
w9ump8n2,KDVI-Langevin_post-seed46,KDVI-Langevin_post,KDVI,Langevin_post,46,kde_expected_log_marginal,74.7208480834961
5evxpy62,KDVI-Langevin_post-seed47,KDVI-Langevin_post,KDVI,Langevin_post,47,w2,0.011544235982000828
5evxpy62,KDVI-Langevin_post-seed47,KDVI-Langevin_post,KDVI,Langevin_post,47,elbo,-190.96859741210935
5evxpy62,KDVI-Langevin_post-seed47,KDVI-Langevin_post,KDVI,Langevin_post,47,kde_expected_log_marginal,74.76981353759766
squeex07,KDVI-Langevin_post-seed48,KDVI-Langevin_post,KDVI,Langevin_post,48,w2,0.011150270700454712
squeex07,KDVI-Langevin_post-seed48,KDVI-Langevin_post,KDVI,Langevin_post,48,elbo,-191.5335998535156
squeex07,KDVI-Langevin_post-seed48,KDVI-Langevin_post,KDVI,Langevin_post,48,kde_expected_log_marginal,74.84687805175781
hn03gx9x,DSIVI-Langevin_post-seed0,DSIVI-Langevin_post,DSIVI,Langevin_post,0,w2,0.008779012598097324
hn03gx9x,DSIVI-Langevin_post-seed0,DSIVI-Langevin_post,DSIVI,Langevin_post,0,elbo,-196.85354614257812
hn03gx9x,DSIVI-Langevin_post-seed0,DSIVI-Langevin_post,DSIVI,Langevin_post,0,kde_expected_log_marginal,75.14979553222656
g7ma9i6n,DSIVI-Langevin_post-seed1,DSIVI-Langevin_post,DSIVI,Langevin_post,1,w2,0.008835088461637497
g7ma9i6n,DSIVI-Langevin_post-seed1,DSIVI-Langevin_post,DSIVI,Langevin_post,1,elbo,-195.24766540527344
g7ma9i6n,DSIVI-Langevin_post-seed1,DSIVI-Langevin_post,DSIVI,Langevin_post,1,kde_expected_log_marginal,75.16668701171875
x0i7sohy,DSIVI-Langevin_post-seed7,DSIVI-Langevin_post,DSIVI,Langevin_post,7,w2,0.008658485487103462
x0i7sohy,DSIVI-Langevin_post-seed7,DSIVI-Langevin_post,DSIVI,Langevin_post,7,elbo,-196.4117126464844
x0i7sohy,DSIVI-Langevin_post-seed7,DSIVI-Langevin_post,DSIVI,Langevin_post,7,kde_expected_log_marginal,75.20561981201172
2misob0m,DSIVI-Langevin_post-seed42,DSIVI-Langevin_post,DSIVI,Langevin_post,42,w2,0.008684703148901463
2misob0m,DSIVI-Langevin_post-seed42,DSIVI-Langevin_post,DSIVI,Langevin_post,42,elbo,-197.8612518310547
2misob0m,DSIVI-Langevin_post-seed42,DSIVI-Langevin_post,DSIVI,Langevin_post,42,kde_expected_log_marginal,75.20126342773438
bmzsegzl,DSIVI-Langevin_post-seed43,DSIVI-Langevin_post,DSIVI,Langevin_post,43,w2,0.00905128102749586
bmzsegzl,DSIVI-Langevin_post-seed43,DSIVI-Langevin_post,DSIVI,Langevin_post,43,elbo,-197.5143890380859
bmzsegzl,DSIVI-Langevin_post-seed43,DSIVI-Langevin_post,DSIVI,Langevin_post,43,kde_expected_log_marginal,75.16706848144531
czcgfg1i,DSIVI-Langevin_post-seed44,DSIVI-Langevin_post,DSIVI,Langevin_post,44,w2,0.008903180249035358
czcgfg1i,DSIVI-Langevin_post-seed44,DSIVI-Langevin_post,DSIVI,Langevin_post,44,elbo,-195.7480010986328
czcgfg1i,DSIVI-Langevin_post-seed44,DSIVI-Langevin_post,DSIVI,Langevin_post,44,kde_expected_log_marginal,75.13864135742188
pcprfhkb,DSIVI-Langevin_post-seed45,DSIVI-Langevin_post,DSIVI,Langevin_post,45,w2,0.00901634246110916
pcprfhkb,DSIVI-Langevin_post-seed45,DSIVI-Langevin_post,DSIVI,Langevin_post,45,elbo,-195.03045654296875
pcprfhkb,DSIVI-Langevin_post-seed45,DSIVI-Langevin_post,DSIVI,Langevin_post,45,kde_expected_log_marginal,75.10467529296875
8bbmy8v3,DSIVI-Langevin_post-seed46,DSIVI-Langevin_post,DSIVI,Langevin_post,46,w2,0.010010385885834694
8bbmy8v3,DSIVI-Langevin_post-seed46,DSIVI-Langevin_post,DSIVI,Langevin_post,46,elbo,-197.07240295410156
8bbmy8v3,DSIVI-Langevin_post-seed46,DSIVI-Langevin_post,DSIVI,Langevin_post,46,kde_expected_log_marginal,75.04644012451172
1lbd7pcs,DSIVI-Langevin_post-seed47,DSIVI-Langevin_post,DSIVI,Langevin_post,47,w2,0.009955398738384249
1lbd7pcs,DSIVI-Langevin_post-seed47,DSIVI-Langevin_post,DSIVI,Langevin_post,47,elbo,-195.0593719482422
1lbd7pcs,DSIVI-Langevin_post-seed47,DSIVI-Langevin_post,DSIVI,Langevin_post,47,kde_expected_log_marginal,75.1051254272461
iinfqmnv,DSIVI-Langevin_post-seed48,DSIVI-Langevin_post,DSIVI,Langevin_post,48,w2,0.008433745242655277
iinfqmnv,DSIVI-Langevin_post-seed48,DSIVI-Langevin_post,DSIVI,Langevin_post,48,elbo,-195.32481384277344
iinfqmnv,DSIVI-Langevin_post-seed48,DSIVI-Langevin_post,DSIVI,Langevin_post,48,kde_expected_log_marginal,75.22590637207031
