aisivi_refit_final_100_mean_loss,aisivi_refit_runtime_sec,aisivi_refit_steps,analysis_fingerprint,completed_at,dsivi_reverse_sha256,epoch,estimator_config_fingerprint,estimator_config_path,estimator_run_id,forward_bank_path,hmc_average_acceptance_rate,hmc_internal_l2,hmc_mean_mcse_l2,hmc_post_burn_acceptance_rate,hmc_quality_issues,hmc_quality_status,hmc_reference_path,hmc_runtime_sec,hmc_score_rhat_p95,method,method_fingerprint,method_hmc_l2,method_hmc_l2_z_sd,method_hmc_relative_l2,method_runtime_sec,native_auxiliary_samples,progress,seed,source_checkpoint_dir,source_method,source_run_id,target,uivi_average_acceptance_rate
0.48347519934177396,311.74015467613935,10000,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:13:42.316091+00:00,,6000,d1279f06a4d80b4eefa6d2ff70d20813cf7268f772ec24b6ef3d53f8630f904f,configs/aisivi_x_shaped.yaml,seed42_aisivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_6000/forward_90a510c14c42c863.pt,0.9952291666666668,0.18200644627085913,0.00957928664583469,0.9947795214843751,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_6000/hmc_9ac0b380ed40e20f.pt,388.18972016870975,1.003097223155302,AISIVI,8a3910db7efc351b0742f0fc1b3291565882884c401da7cc4ae2cdbeee0ff672,10.317720867271664,165.93247692025594,2.488583408618701,0.11101372539997101,1024,0.6,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_6000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
,,,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:21:37.677089+00:00,1873e109851e572e99321383806673a725d6a7282751c7087fcf176ac4b4238b,6000,35ced03017b8c3985ba1bf6f0c51fb93febb387ab0d4f2646d1f747abd25e962,configs/dsivi_x_shaped.yaml,seed42_dsivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_6000/forward_90a510c14c42c863.pt,0.9952291666666668,0.18200644627085913,0.00957928664583469,0.9947795214843751,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_6000/hmc_9ac0b380ed40e20f.pt,388.18972016870975,1.003097223155302,DSIVI,781f9da820fe616455356b314b9867a013f1472bca371652a75fc9a5038b4181,0.32998226338841163,1.2605384623236473,0.07959009517418704,0.00048241764307022095,0,0.6,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_6000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
,,,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:21:26.494307+00:00,,4000,39f2459f16467d0b7f5cc9c1c01bb715952a6eea96a3029acf2c543931129a6e,configs/sivi_x_shaped.yaml,seed42_sivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/forward_2da2b0d80b2c67d4.pt,0.9849886555989585,0.6073619962859016,0.03196642085715271,0.9836894238281251,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/hmc_a27b1a94313dc3a0.pt,388.4375989884138,1.0035076293842968,SIVI,8fff00f804ae1819800da946fdfe656e7e4759bcfe7ac634ea7a2c7f81997b59,189.03328799552594,1052.1550896625981,34.557242743090534,0.0019681453704833984,4097,0.4,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_4000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
,,,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:21:31.848703+00:00,,4000,c4a96a77e3bd2f4a73e85263e35c1958f9463ba46a2d4d2910be5077e99377be,configs/uivi_x_shaped.yaml,seed42_uivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/forward_2da2b0d80b2c67d4.pt,0.9849886555989585,0.6073619962859016,0.03196642085715271,0.9836894238281251,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/hmc_a27b1a94313dc3a0.pt,388.4375989884138,1.0035076293842968,UIVI,86f862c042c78350821a9a999200ab2faa348caaf010f077edfdbbf8b8ba3dc7,1148.3799203744093,3967.5574651128422,209.93574248472422,0.18795699626207352,5,0.4,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_4000,DSIVI,seed42_dsivi_x_shaped,x_shaped,0.10175781697034836
0.18506719045341014,344.00090631097555,10000,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:19:26.647095+00:00,,4000,d1279f06a4d80b4eefa6d2ff70d20813cf7268f772ec24b6ef3d53f8630f904f,configs/aisivi_x_shaped.yaml,seed42_aisivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/forward_2da2b0d80b2c67d4.pt,0.9849886555989585,0.6073619962859016,0.03196642085715271,0.9836894238281251,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/hmc_a27b1a94313dc3a0.pt,388.4375989884138,1.0035076293842968,AISIVI,9638d4cd8485708e9588d19d4091f511ae6fbeb13ec2c435ec48ff0c38fe0364,45.661619822242976,570.1818135548713,8.347416991854429,0.1091250404715538,1024,0.4,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_4000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
,,,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:21:37.730362+00:00,cfaaf257080031046494dc12fdefba13be6ffd3b8965b7630ea765b822016916,4000,35ced03017b8c3985ba1bf6f0c51fb93febb387ab0d4f2646d1f747abd25e962,configs/dsivi_x_shaped.yaml,seed42_dsivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/forward_2da2b0d80b2c67d4.pt,0.9849886555989585,0.6073619962859016,0.03196642085715271,0.9836894238281251,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_4000/hmc_a27b1a94313dc3a0.pt,388.4375989884138,1.0035076293842968,DSIVI,25e0b20fb695a0ff18ebc9a24b1a9f05224910d8ebe1169ea21733fd33ff6b05,2.069627937792013,9.851756481955446,0.37834942084831763,0.00037536025047302246,0,0.4,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_4000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
,,,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:21:26.527697+00:00,,2000,39f2459f16467d0b7f5cc9c1c01bb715952a6eea96a3029acf2c543931129a6e,configs/sivi_x_shaped.yaml,seed42_sivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/forward_6d90686591acdf05.pt,0.966814111328125,2.074958194603974,0.1092083260317881,0.963751904296875,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/hmc_00e2946555a75b5f.pt,398.81691947579384,1.0037440382473635,SIVI,f0180a4e02235022a633786102bf00c4e9497e81d8f1ae836f240dc3f6ca276c,382.03028976532727,1783.5490830133501,89.11442505622085,0.0019548386335372925,4097,0.2,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_2000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
,,,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:21:32.089794+00:00,,2000,c4a96a77e3bd2f4a73e85263e35c1958f9463ba46a2d4d2910be5077e99377be,configs/uivi_x_shaped.yaml,seed42_uivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/forward_6d90686591acdf05.pt,0.966814111328125,2.074958194603974,0.1092083260317881,0.963751904296875,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/hmc_00e2946555a75b5f.pt,398.81691947579384,1.0037440382473635,UIVI,a5c58d276a7c00961c34277781d5f39050b91f774075f6db07c1554db7775540,2618.4331965460096,7826.407640863362,610.7897072812103,0.1807565614581108,5,0.2,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_2000,DSIVI,seed42_dsivi_x_shaped,x_shaped,0.06337890774011612
-0.2858904004842043,326.17813327908516,10000,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:24:53.100485+00:00,,2000,d1279f06a4d80b4eefa6d2ff70d20813cf7268f772ec24b6ef3d53f8630f904f,configs/aisivi_x_shaped.yaml,seed42_aisivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/forward_6d90686591acdf05.pt,0.966814111328125,2.074958194603974,0.1092083260317881,0.963751904296875,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/hmc_00e2946555a75b5f.pt,398.81691947579384,1.0037440382473635,AISIVI,251918e0fa8282d9562c1fc69c4f5a727b8a647ceaa620f08361bba601786233,182.6895885130816,3661.244675153353,42.61514879906892,0.09751871973276138,1024,0.2,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_2000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
,,,978da4d11304dbd0e786e30043c9d8daec1351e2821a5bea07b3ac4d2b47c9ba,2026-07-28T11:21:37.782336+00:00,0cff939dcf40dbf2dd8a4ef9660caf5db347572e8f0f1e4d5d8b354516958f45,2000,35ced03017b8c3985ba1bf6f0c51fb93febb387ab0d4f2646d1f747abd25e962,configs/dsivi_x_shaped.yaml,seed42_dsivi_x_shaped,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/forward_6d90686591acdf05.pt,0.966814111328125,2.074958194603974,0.1092083260317881,0.963751904296875,[],pass,/root/ruivi/results/default_config_grid/score_approximation_dsivi_shared_x_shaped_10k/reference_cache/x_shaped/seed_42/epoch_2000/hmc_00e2946555a75b5f.pt,398.81691947579384,1.0037440382473635,DSIVI,5bcc0c5d996c7284f88d0fef1dbd11bb335ebbf5a542228e1e0e3b16a52dffae,2.482210909303228,24.10889504784825,0.5790137692660838,0.00044673681259155273,0,0.2,42,results/default_config_grid/DSIVI/x_shaped/20260504_125719/checkpoints/epoch_2000,DSIVI,seed42_dsivi_x_shaped,x_shaped,
