duration_sec_mean,duration_sec_se,elbo_count,elbo_mean,elbo_runtime_sec_count,elbo_runtime_sec_mean,elbo_runtime_sec_se,elbo_se,method,seed_count,target,training_iterations_mean,training_time_sec_count,training_time_sec_mean,training_time_sec_se,variant,w2_count,w2_mean,w2_runtime_sec_count,w2_runtime_sec_mean,w2_runtime_sec_se,w2_se,wall_clock_sec_mean,wall_clock_sec_se
352.750305653736,4.800964723517467,5,-0.004618825879879296,5,2.8799656476825475,0.013935072842594248,0.0015243952712510889,DSIVI,5,banana,10000.0,5,345.5030883789062,4.888650874368244,baseline,5,0.11273150742053986,5,0.0500906128436327,0.004883440493731193,0.027903279571890892,352.750305653736,4.800964723517467
339.4246514283121,5.481309583002809,5,-0.008069737860932947,5,2.8812229208648206,0.030180489028327886,0.00192128798222409,DSIVI,5,banana,10000.0,5,332.34742431640626,5.367704151989146,reverse_batch_1024,5,0.1479577139019966,5,0.04451882466673851,0.00028937270748411397,0.024873471827479173,339.4246514283121,5.481309583002809
351.1075674831867,4.148009177441431,5,-0.0040785258170217276,5,2.8992692288011312,0.010557805422941388,0.0010260727666464432,DSIVI,5,banana,10000.0,5,344.19037475585935,3.7132127731624838,reverse_batch_4096,5,0.07773342430591583,5,0.045563217252492905,0.0008504675413599805,0.010716985724124871,351.1075674831867,4.148009177441431
339.5538120165467,3.5812134549958756,5,-0.010580245358869433,5,2.91176980137825,0.03502902998184702,0.0051985186681895055,DSIVI,5,banana,10000.0,5,332.2276672363281,3.583032074960764,reverse_batch_512,5,0.1592498540878296,5,0.04612404853105545,0.0006723994990019887,0.03868041700238798,339.5538120165467,3.5812134549958756
344.678955116868,5.196659412345337,5,-0.001978094020159915,5,2.87346901409328,0.021653741213462807,0.000539251229294878,DSIVI,5,banana,10000.0,5,336.9048095703125,5.237321290808383,reverse_batch_8192,5,0.06822817847132683,5,0.04530699215829372,0.0004879790958161147,0.006058239784355698,344.678955116868,5.196659412345337
171.58085089065133,1.1134620878599952,5,-0.20833208188414573,5,2.866633578762412,0.021416852072562796,0.15032806066724738,DSIVI,5,banana,10000.0,5,163.55432739257813,1.1409681116710295,reverse_steps_1,5,0.2517456740140915,5,0.04987783208489418,0.00407180714740612,0.05256627245578608,171.58085089065133,1.1134620878599952
571.7243080362678,7.249292196627035,5,-0.00270784396561794,5,2.8876907266676426,0.036982869886075104,0.0008243568517399548,DSIVI,5,banana,10000.0,5,564.4554443359375,7.1480495287407,reverse_steps_10,5,0.07333436608314514,5,0.0463583767414093,0.0018142268423167187,0.00553371298426675,571.7243080362678,7.249292196627035
216.53172597177326,3.3681879275144073,5,-0.022532309126108884,5,2.8673962976783516,0.01459180147252039,0.007254478794927937,DSIVI,5,banana,10000.0,5,209.45684814453125,3.283186827634901,reverse_steps_2,5,0.24015927761793138,5,0.04689559303224087,0.001748086532167702,0.03745168660811945,216.53172597177326,3.3681879275144073
