run_id,run_name,group,method,target,seed,step,plot_step,metric,value
20ced8nb,KDVI-banana-seed0,KDVI-banana,KDVI,banana,0,85000,85000,elbo,-0.05232856795191765
20ced8nb,KDVI-banana-seed0,KDVI-banana,KDVI,banana,0,90000,90000,elbo,-0.06717176735401154
20ced8nb,KDVI-banana-seed0,KDVI-banana,KDVI,banana,0,95000,95000,elbo,-0.05677543953061104
20ced8nb,KDVI-banana-seed0,KDVI-banana,KDVI,banana,0,100000,100000,elbo,-0.048402339220047
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,5000,5000,kl_ite,1.8539223016713315
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,10000,10000,kl_ite,1.830107240354861
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,15000,15000,kl_ite,1.8601503709097533
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,20000,20000,kl_ite,1.8307416438485138
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,25000,25000,kl_ite,1.9029744253001253
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,30000,30000,kl_ite,1.855387040747037
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,35000,35000,kl_ite,1.8005975493402935
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,40000,40000,kl_ite,0.11236569259097341
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,45000,45000,kl_ite,0.08488592046946354
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,50000,50000,kl_ite,0.04068448646931165
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,55000,55000,kl_ite,0.015747423107145074
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,60000,60000,kl_ite,0.022881048779898588
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,65000,65000,kl_ite,0.01766528457229365
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,70000,70000,kl_ite,0.022770119144967196
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,75000,75000,kl_ite,0.03563701031817716
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,80000,80000,kl_ite,0.02867217981302622
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,85000,85000,kl_ite,0.027420101354636465
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,90000,90000,kl_ite,0.03170112363034589
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,95000,95000,kl_ite,0.01284724565872963
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,100000,100000,kl_ite,0.04198865461697744
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,5000,5000,w2,0.6717020273208618
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,10000,10000,w2,0.6745577454566956
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,15000,15000,w2,0.6728854775428772
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,20000,20000,w2,0.6883545517921448
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,25000,25000,w2,0.6632421016693115
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,30000,30000,w2,0.6629385948181152
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,35000,35000,w2,0.6637933850288391
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,40000,40000,w2,0.709503173828125
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,45000,45000,w2,0.712263286113739
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,50000,50000,w2,0.6069009304046631
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,55000,55000,w2,0.40630656480789185
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,60000,60000,w2,0.5759605169296265
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,65000,65000,w2,0.4102417230606079
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,70000,70000,w2,0.4557858407497406
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,75000,75000,w2,0.42039522528648376
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,80000,80000,w2,0.5060751438140869
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,85000,85000,w2,0.4037235379219055
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,90000,90000,w2,0.43756383657455444
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,95000,95000,w2,0.4192242920398712
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,100000,100000,w2,0.3932201862335205
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,5000,5000,elbo,-67.12776947021484
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,10000,10000,elbo,-51.94058609008789
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,15000,15000,elbo,-59.22153854370117
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,20000,20000,elbo,-66.59568786621094
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,25000,25000,elbo,-47.75132751464844
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,30000,30000,elbo,-45.35224914550781
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,35000,35000,elbo,-67.18365478515625
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,40000,40000,elbo,-0.13025633990764618
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,45000,45000,elbo,-0.11629492044448853
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,50000,50000,elbo,-0.10516662150621414
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,55000,55000,elbo,-0.0766066312789917
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,60000,60000,elbo,-0.07266649603843689
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,65000,65000,elbo,-0.08205181360244751
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,70000,70000,elbo,-0.06254342198371887
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,75000,75000,elbo,-0.05887727066874504
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,80000,80000,elbo,-0.07256726920604706
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,85000,85000,elbo,-0.053521160036325455
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,90000,90000,elbo,-0.05185911804437637
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,95000,95000,elbo,-0.055071499198675156
twhakml6,KDVI-banana-seed1,KDVI-banana,KDVI,banana,1,100000,100000,elbo,-0.052981894463300705
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,5000,5000,kl_ite,1.6770298635704226
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,10000,10000,kl_ite,0.4884826804732457
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,15000,15000,kl_ite,0.35186524278887654
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,20000,20000,kl_ite,0.2439207900493276
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,25000,25000,kl_ite,0.12042478436892705
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,30000,30000,kl_ite,0.061720145008773285
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,35000,35000,kl_ite,0.03300833446287698
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,40000,40000,kl_ite,0.04093681594174606
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,45000,45000,kl_ite,-0.004281920958916403
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,50000,50000,kl_ite,0.047657211241416225
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,55000,55000,kl_ite,0.033858990775332866
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,60000,60000,kl_ite,0.0033997066754467738
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,65000,65000,kl_ite,0.029765458581735297
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,70000,70000,kl_ite,0.01813537887007514
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,75000,75000,kl_ite,0.027247055080301296
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,80000,80000,kl_ite,0.0076819386596167685
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,85000,85000,kl_ite,0.030776664039567383
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,90000,90000,kl_ite,0.03694160513503639
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,95000,95000,kl_ite,0.02319371601625082
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,100000,100000,kl_ite,0.036628631070674954
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,5000,5000,w2,0.7479239702224731
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,10000,10000,w2,0.4274352490901947
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,15000,15000,w2,0.3250716030597687
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,20000,20000,w2,0.3557143211364746
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,25000,25000,w2,0.2869097590446472
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,30000,30000,w2,0.28241217136383057
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,35000,35000,w2,0.24141371250152588
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,40000,40000,w2,0.4070456027984619
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,45000,45000,w2,0.3543899655342102
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,50000,50000,w2,0.4154522120952606
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,55000,55000,w2,0.47105443477630615
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,60000,60000,w2,0.43276968598365784
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,65000,65000,w2,0.396747887134552
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,70000,70000,w2,0.4694957733154297
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,75000,75000,w2,0.39981839060783386
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,80000,80000,w2,0.4160896837711334
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,85000,85000,w2,0.43025895953178406
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,90000,90000,w2,0.42060181498527527
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,95000,95000,w2,0.45125308632850647
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,100000,100000,w2,0.4195018410682678
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,5000,5000,elbo,-32.13227844238281
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,10000,10000,elbo,-1.1636003255844116
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,15000,15000,elbo,-0.6939481496810913
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,20000,20000,elbo,-0.602062463760376
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,25000,25000,elbo,-0.2295161634683609
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,30000,30000,elbo,-0.16231514513492584
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,35000,35000,elbo,-0.12900954484939575
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,40000,40000,elbo,-0.0722251608967781
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,45000,45000,elbo,-0.06613293290138245
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,50000,50000,elbo,-0.056066226214170456
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,55000,55000,elbo,-0.051802895963191986
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,60000,60000,elbo,-0.049072351306676865
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,65000,65000,elbo,-0.044814299792051315
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,70000,70000,elbo,-0.04993553087115288
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,75000,75000,elbo,-0.044537778943777084
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,80000,80000,elbo,-0.049120090901851654
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,85000,85000,elbo,-0.049762699753046036
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,90000,90000,elbo,-0.04656841978430748
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,95000,95000,elbo,-0.04502563923597336
gzjgod57,KDVI-banana-seed7,KDVI-banana,KDVI,banana,7,100000,100000,elbo,-0.030499780550599098
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,5000,5000,kl_ite,2.3798297402009077
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,10000,10000,kl_ite,0.5635491380286474
g9jvjyq0,KDVI-banana-seed42,KDVI-banana,KDVI,banana,42,15000,15000,kl_ite,0.24922753562497743
